note_id,title,author,publish_time,liked_count,collected_count,comment_count,share_count,tags,caption,image_count,local_image_count,source_note_path
672c5cda000000001d03a8c0,新美甲 look♡♩秋冬温柔丝绒感的豹纹美甲款,Tan美甲少女战士,2024-11-07,5261,2842,25,479,秋冬显白美甲、秋冬美甲配色、猫眼美甲、豹纹美甲、磨砂美甲、温柔美甲仙气美甲神仙美甲干净、美甲分享、亲手晒美甲、超好看的美甲、高级美甲、猫眼、丝绒、温柔、显白、轻奢、韩系、秋冬,"以“新美甲 look♡♩秋冬温柔丝绒感的豹纹美甲款”为主题的美甲，带有猫眼, 丝绒元素，整体偏温柔, 显白, 轻奢, 韩系风格。",5,0,data/xhs/raw/20260505_013220/notes/672c5cda000000001d03a8c0.json
670f203d00000000210047c7,白桃拼钻,樱禾nail门店,2024-10-16,4807,3039,35,510,成都美甲、樱禾门店、客片分享、水钻,以“白桃拼钻”为主题的美甲，带有水钻元素。,2,0,data/xhs/raw/20260505_013220/notes/670f203d00000000210047c7.json
6395bcb3000000001f027fdd,做了个裸粉色丝绒猫眼美甲,iLyra,2022-12-11,4545,3379,64,444,猫眼美甲、美甲、我的日常、美甲分享、裸色、粉色、猫眼、丝绒、通勤,"裸色粉色美甲，带有猫眼, 丝绒元素，整体偏通勤风格。",4,0,data/xhs/raw/20260505_013220/notes/6395bcb3000000001f027fdd.json
678e428e000000002a00025d,粉调微熏,不圆才圆,2025-01-20,5116,3403,26,232,温柔的颜色、温柔,以“粉调微熏”为主题的美甲，整体偏温柔风格。,18,36,data/xhs/raw/20260505_013220/notes/678e428e000000002a00025d.json
678fa4e0000000001800c83f,蓝色银河🌌,一颗糖葫芦🍡,2025-01-21,3226,3062,2,928,美甲分享、蓝色美甲、猫眼、猫眼美甲、亲手晒美甲、手上有璀璨星河、秋冬指尖不孤单、秋冬美甲、蓝色猫眼、显白美甲、蓝色、显白、秋冬,"蓝色美甲，带有猫眼元素，整体偏显白, 秋冬风格。",6,12,data/xhs/raw/20260505_013220/notes/678fa4e0000000001800c83f.json
669f7a4c000000000a027490,公主，请做美甲💅温柔🌸珍珠美甲,蜜糖小姐Missgooey,2024-07-23,3832,3251,38,642,珍珠美甲、温柔风美甲、甜美美甲、超好看的美甲、亲手晒美甲、珍珠、温柔、夏季,"以“公主，请做美甲💅温柔🌸珍珠美甲”为主题的美甲，带有珍珠元素，整体偏温柔, 夏季风格。",4,0,data/xhs/raw/20260505_013220/notes/669f7a4c000000000a027490.json
6728e5fd0000000019017505,Nails｜猫眼珍珠甲,CasLee.,2024-11-04,3546,3520,18,585,美甲分享、猫眼、珍珠、亮片、贝壳,"以“Nails｜猫眼珍珠甲”为主题的美甲，带有猫眼, 珍珠, 亮片, 贝壳元素。",4,0,data/xhs/raw/20260505_013220/notes/6728e5fd0000000019017505.json
66ae011c00000000050234da,精致感裸色超级漂亮,毛丫头,2024-08-03,3946,2733,10,713,亲手晒美甲、裸色指甲油、百搭美甲、简单美甲、一然指甲油、日常通勤美甲、高级美甲、超好看的美甲、奶茶色美甲、美甲、裸色、通勤、轻奢,"裸色美甲，整体偏通勤, 轻奢风格。",3,0,data/xhs/raw/20260505_013220/notes/66ae011c00000000050234da.json
66b18292000000000d031a97,猫眼【夏日清爽版】,旱地拔葱,2024-08-06,3507,3227,56,646,猫眼美甲、细闪美甲、做完美甲秀一下、简约款美甲、简单美甲、短甲美甲、紫色、清透、猫眼、珍珠、亮片、短甲、夏季,"紫色清透短甲美甲，带有猫眼, 珍珠, 亮片元素，整体偏夏季风格。",9,0,data/xhs/raw/20260505_013220/notes/66b18292000000000d031a97.json
66bdbdac000000001e01fad6,如果你想做个嬛嬛美甲但又担心太单调,企鹅公主懒懒子,2024-08-15,4248,2834,50,526,美甲、分享美甲、裸色美甲、嬛嬛美甲、本甲美甲、夏天美甲、live、爆闪美甲、短甲美甲、裸色、法式、水钻、亮片、短甲、杏仁甲、温柔、夏季,"裸色短甲美甲，带有法式, 水钻, 亮片元素，整体偏温柔, 夏季风格。",5,0,data/xhs/raw/20260505_013220/notes/66bdbdac000000001e01fad6.json
6773f8ac000000000b00d435,看到这个猫眼系列的还是一如既往走不动道😍,槿槿睡不够🍓,2024-12-31,4805,2434,55,464,冰透美甲、晶石猫眼美甲、晶莹剔透的精致感、总有一款让你心动、总有一款适合你的、实物更好看、好看的美甲、清透、猫眼,清透美甲，带有猫眼元素。,19,0,data/xhs/raw/20260505_013220/notes/6773f8ac000000000b00d435.json
665d8f77000000001303fdc5,ins 猫猫🐈‍⬛美甲💅甜酷女孩的最爱😍,打工人的魂😻,2024-06-03,3966,2934,26,542,涂鸦美甲、个性美甲、猫咪美甲、小众美甲、高级美甲、百搭美甲、亲手晒美甲、可爱美甲、美甲分享、氛围感美甲、显白美甲、清透美甲、温柔美甲、冰透美甲、裸色美甲、分享美甲、美甲推荐、气质美甲、富家千金美甲、高级感美甲、冰透色美甲、穿戴甲、仙女美甲、超好看的美甲,以“ins 猫猫🐈‍⬛美甲💅甜酷女孩的最爱😍”为主题的美甲，正文描述为：#涂鸦美甲[话题]# #个性美甲[话题]# #猫咪美甲[话题]# #小众美甲[话题]# #高级美。,3,0,data/xhs/raw/20260505_013220/notes/665d8f77000000001303fdc5.json
66c1b2fc0000000025030b62,💅🏻本命美甲➕1！画蝴蝶只有0次和无数次！,胡喊杉,2024-08-18,3440,2346,99,912,美甲、杏仁甲、短款美甲、裸色美甲、腮红美甲、蝴蝶美甲、招财美甲、纯欲美甲、本甲美甲、今天美什么甲、裸色、渐变、蝴蝶结、短甲,"裸色杏仁甲美甲，带有渐变, 蝴蝶结元素。",3,0,data/xhs/raw/20260505_013220/notes/66c1b2fc0000000025030b62.json
669087170000000025016354,美甲💅魔镜粉布局思路大全,爱美甲的Xx.,2024-07-12,3962,2385,1,699,不懂就问有问必答、美甲分享、美甲、魔镜粉美甲、夏日美甲、美甲素材、美甲控笔素材、零基础学美甲、手绘美甲、新手美甲、美甲初学者、镜面、手绘、夏季,"以“美甲💅魔镜粉布局思路大全”为主题的美甲，带有镜面, 手绘元素，整体偏夏季风格。",1,0,data/xhs/raw/20260505_013220/notes/669087170000000025016354.json
66bb2d0f000000001e0191d4,温柔又高级-仙女美甲,梦想泡泡,2024-08-13,3105,3194,6,630,超级好看的美甲、氛围感美甲、仙气美甲、百搭美甲、温柔风美甲、今日份美甲、珍珠美甲、仙女美甲、美甲视频、做完美甲秀一下、珍珠、通勤、温柔、轻奢,"以“温柔又高级-仙女美甲”为主题的美甲，带有珍珠元素，整体偏通勤, 温柔, 轻奢风格。",3,0,data/xhs/raw/20260505_013220/notes/66bb2d0f000000001e0191d4.json
66b73b35000000001e01ce25,裸色波点ins气质美甲,一只小鱼饼,2024-08-11,4075,2646,25,423,指甲油、指甲油试色、可爱美甲、温柔美甲、气质美甲、ins美甲、涂鸦美甲、仙女美甲、夏天美甲、超好看的美甲、亲手晒美甲、最显白的指甲油、裸色、白色、手绘、温柔、显白、韩系、夏季,"裸色白色美甲，带有手绘元素，整体偏温柔, 显白, 韩系, 夏季风格。",3,0,data/xhs/raw/20260505_013220/notes/66b73b35000000001e01ce25.json
63ca62f30000000022038508,幸福花嫁🌸少女感透粉色腮红晕染花朵美甲,十六,2023-01-20,3738,3137,18,353,粉色美甲、腮红美甲、渐变美甲、晕染美甲、少女心美甲、花朵美甲、手绘美甲、魔镜粉美甲、秋冬美甲、ins美甲、婚甲、周大生、周大生珠宝年货节、结婚就要幸福花嫁、粉色、渐变、镜面、花朵、手绘、通勤、温柔、韩系、秋冬,"粉色美甲，带有渐变, 镜面, 花朵, 手绘元素，整体偏婚甲, 通勤, 温柔, 韩系风格。",8,0,data/xhs/raw/20260505_013220/notes/63ca62f30000000022038508.json
66c1d479000000001e018b41,原来黛玉这么时髦,11,2024-08-18,5865,551,97,447,古装美人、林黛玉美甲,以“原来黛玉这么时髦”为主题的美甲，正文描述为：早期黛玉就做了蹭粉美甲#古装美人[话题]# #林黛玉美甲[话题]#。,1,0,data/xhs/raw/20260505_013220/notes/66c1d479000000001e018b41.json
65cfa1e4000000002d00202c,珍珠温柔短款美甲,布拉布拉,2024-02-17,3809,2566,8,421,百搭美甲、简单美甲、珍珠美甲、简约款美甲、超好看的美甲、温柔风美甲、氛围感美甲、日常美甲、裸粉色美甲、甜美美甲、日系美甲、纯欲美甲、跳色美甲、晶石猫眼美甲、富家千金美甲、仙女美甲、裸色、粉色、猫眼、珍珠、短甲、通勤、温柔、日系,"裸色粉色短甲美甲，带有猫眼, 珍珠元素，整体偏通勤, 温柔, 日系风格。",3,0,data/xhs/raw/20260505_013220/notes/65cfa1e4000000002d00202c.json
66e16bc20000000026033991,谁能给我推荐一些显白的短甲！,郑高兴,2024-09-11,5069,1398,1146,279,今日妆容、美甲、美甲分享、我的随手拍、短甲、显白,短甲美甲，整体偏显白风格。,7,0,data/xhs/raw/20260505_013220/notes/66e16bc20000000026033991.json
66eb9647000000002603dd4a,蓝色猫眼集合！,明睿Nail,2024-09-19,3950,2129,63,401,猫眼甲油胶、安徽明睿、猫眼美甲、美甲、猫眼、蓝色,蓝色美甲，带有猫眼元素。,3,0,data/xhs/raw/20260505_013220/notes/66eb9647000000002603dd4a.json
67a1ec4200000000280281fc,手模 | 随便拍拍,代代er,2025-02-04,4246,2056,39,322,上海手模、手控集中营、手控、美手、手、手模、手控福利、裸色美甲、裸甲、本甲、裸色,裸色美甲，正文描述为：洗手间对镜拍拍 指甲长长了 #上海手模[话题]# #手控集中营[话题]# #手控[话题]# #美。,5,10,data/xhs/raw/20260505_013220/notes/67a1ec4200000000280281fc.json
67652089000000001301a777,夏玫瑰金高级感美甲 快收藏起来🧸,Nail _byLlin,2024-12-20,3522,2737,18,330,高级美甲、不做美甲不过冬、美甲款式推荐、美甲图片分享、高级显白美甲、春节美甲、粉色、金色、花朵、显白、轻奢、新年,"粉色金色美甲，带有花朵元素，整体偏显白, 轻奢, 新年风格。",2,0,data/xhs/raw/20260505_013220/notes/67652089000000001301a777.json
66a4cf4a0000000027012c48,薄荷味小星星🌟,Shindle星烛,2024-07-27,3167,2373,15,533,嵊州美甲、手绘美甲、简约款美甲、短甲款式、小短甲、短款美甲、氛围感美甲、夏天美甲、短甲美甲夏天、不明显美甲、星星、手绘、短甲、夏季,"短甲美甲，带有星星, 手绘元素，整体偏夏季风格。",5,0,data/xhs/raw/20260505_013220/notes/66a4cf4a0000000027012c48.json
66f7804d000000002c02e84a,日光下的蜜桃裸粉色,小e大i,2024-09-28,4122,2261,53,229,简单美甲、裸色指甲油、日常美甲、手上有璀璨星河、这就是美甲的意义吧、裸色、粉色、通勤、显白,"裸色粉色美甲，整体偏通勤, 显白风格。",3,0,data/xhs/raw/20260505_013220/notes/66f7804d000000002c02e84a.json
667103d20000000006005cd8,超适合夏天的冰透水蜜桃🍑甜美少女心,嘻哈色彩,2024-06-18,2927,2603,6,498,指甲油试色、少女心美甲、超嫩少女心美甲、粉嫩美甲、甜美美甲、粉色美甲、简单美甲、超好、日常美甲、今日份美甲、粉色、清透、渐变、水钻、通勤、温柔、夏季,"粉色清透美甲，带有渐变, 水钻元素，整体偏通勤, 温柔, 夏季风格。",2,0,data/xhs/raw/20260505_013220/notes/667103d20000000006005cd8.json
66d86f00000000000c01b3d7,🌟美甲干货|尊嘟很简单的猫眼教程来啦,学美甲的小白菜（学习版）,2024-09-04,3261,2327,14,475,浪漫生活的记录者、笔记灵感、猫眼美甲、猫眼美甲教程、猫眼、玻璃珠猫眼、猫眼吸法教程、清透,清透美甲，带有猫眼元素。,4,0,data/xhs/raw/20260505_013220/notes/66d86f00000000000c01b3d7.json
60140ccc000000000101f68f,秋冬美甲,TIAN湉心💜,2021-01-29,3673,2430,21,265,红色、丝绒、秋冬、新年,"红色美甲，带有丝绒元素，整体偏秋冬, 新年风格。",2,0,data/xhs/raw/20260505_013220/notes/60140ccc000000000101f68f.json
66a8a562000000002701250f,磨砂猫眼！男生做太帅了！,王六勺,2024-07-30,2560,1077,144,1077,男士美甲、猫眼、丝绒,"以“磨砂猫眼！男生做太帅了！”为主题的美甲，带有猫眼, 丝绒元素。",3,0,data/xhs/raw/20260505_013220/notes/66a8a562000000002701250f.json
672f3c3f0000000019017fb3,小猫美甲 拿下拿下,软菲,2024-11-09,4694,1335,39,278,美甲、甜妹、拍照姿势、头像分享、女生头像、手绘,以“小猫美甲 拿下拿下”为主题的美甲，带有手绘元素。,6,0,data/xhs/raw/20260505_013220/notes/672f3c3f0000000019017fb3.json
66a74e66000000002701049c,🦋夏日人鱼姬~猫眼搭配魔镜粉，不试试吗,奶油提子球,2024-07-29,2136,2392,37,764,偏光美甲、日常美甲、细闪美甲、氛围感美甲、简单美甲、极光粉美甲、猫眼美甲、夏日美甲、美甲、紫色、猫眼、镜面、亮片、通勤、夏季,"紫色美甲，带有猫眼, 镜面, 亮片元素，整体偏通勤, 夏季风格。",7,0,data/xhs/raw/20260505_013220/notes/66a74e66000000002701049c.json
66bdd7ea0000000025030065,可爱线条涂鸦美甲🤭,小泥人,2024-08-15,3149,2615,15,352,手绘美甲、气质美甲、美甲、裸色美甲、ins美甲、美甲分享、日式美甲、气质裸色系美甲、亲手晒美甲、最显白的指甲油、指甲油、指甲油试色、小众指甲油推荐、平价指甲油试色、春夏指甲油种草、拍照姿势不重样、可爱美甲、涂鸦美甲、宿舍美甲、花式晒美甲挑战、一然指甲油、裸色、白色、手绘,裸色白色美甲，带有手绘元素。,3,0,data/xhs/raw/20260505_013220/notes/66bdd7ea0000000025030065.json
6699921b000000000a0059d4,夏日炎炎裸色通勤甲火火💅🏻,玉儿爱美妆,2024-07-19,3744,2185,33,281,夏日显白美甲、超好看的美甲、百搭美甲、美甲款式夏天显白、简单美甲、简约款美甲、约会美甲、亲手晒美甲、美甲还原度挑战、美甲夏天、裸色、通勤、显白、夏季,"裸色美甲，整体偏通勤, 显白, 夏季风格。",10,0,data/xhs/raw/20260505_013220/notes/6699921b000000000a0059d4.json
678ce3d0000000001b009511,⋆*/ 𝓟𝓲𝓷𝓴 💗 ྀི 桃色肌理 · 温柔纯净,莎莎 SiLiG,2025-01-19,3394,2182,22,316,分享美甲、美甲款式、晕染美甲、渐变美甲、仙女美甲、上海美甲培训、粉色美甲、大理石美甲、粉色系美甲、粉水晶、粉色、渐变、温柔,粉色美甲，带有渐变元素，整体偏温柔风格。,2,4,data/xhs/raw/20260505_013220/notes/678ce3d0000000001b009511.json
67878231000000001802fd66,新年美甲🍂白色渐变粉色腮红手绘花卉美甲,AMDMG美甲,2025-01-15,2559,2291,12,538,超好看的美甲、百搭美甲、腮红美甲、乳白色美甲、花卉美甲、新年美甲、美甲、美甲分享、美甲款式、粉嫩美甲、粉色、白色、渐变、手绘、通勤、新年,"粉色白色美甲，带有渐变, 手绘元素，整体偏通勤, 新年风格。",3,6,data/xhs/raw/20260505_013220/notes/67878231000000001802fd66.json
66476f530000000014019af7,吉林美甲|  薄荷曼波🧼渐变美甲,屋哩美甲工作室,2024-05-17,3348,1996,46,371,吉林美甲、美甲建构、本甲建构、美甲分享、薄荷曼波、ins美甲、渐变美甲、干净美甲、夏天美甲、高级美甲、渐变、轻奢、韩系、夏季,"以“吉林美甲|  薄荷曼波🧼渐变美甲”为主题的美甲，带有渐变元素，整体偏轻奢, 韩系, 夏季风格。",2,0,data/xhs/raw/20260505_013220/notes/66476f530000000014019af7.json
66dd9d9a000000000c01b4b9,🧊,NONO,2024-09-08,2512,1609,14,758,素颜、建构、短甲美甲、男生美甲、白开水美甲、纯欲风、透明、清凉、美甲的尽头就是裸、本甲、白色、清透、短甲、轻奢,白色清透短甲美甲，整体偏轻奢风格。,10,0,data/xhs/raw/20260505_013220/notes/66dd9d9a000000000c01b4b9.json
62cd96fe000000000f00395a,水光肌既视感,一枚永不满足现状的美甲师,2022-07-12,4019,1967,22,88,亲手晒美甲、美甲分享、美甲、水光肌、顯白美甲、气质裸色系美甲、裸色、清透、温柔,裸色清透美甲，整体偏温柔风格。,3,0,data/xhs/raw/20260505_013220/notes/62cd96fe000000000f00395a.json
6752a85d00000000070324ed,准备元旦前做这个。嘻嘻，红丝绒美甲,南南,2024-12-06,2493,1657,74,699,超显白美甲、巨好看显白美甲、丝绒、显白,以“准备元旦前做这个。嘻嘻，红丝绒美甲”为主题的美甲，带有丝绒元素，整体偏显白风格。,2,0,data/xhs/raw/20260505_013220/notes/6752a85d00000000070324ed.json
66adb3cf00000000050327e0,新美甲look🫧温柔镜面金属✨太漂亮了惹～,李狗蛋,2024-08-03,3040,2051,23,380,魔镜粉美甲、镜面美甲、高级清冷感美甲、氛围感美甲、高级美甲、亲手晒美甲、尝试一个新look、笔记灵感、金色、银色、镜面、温柔、轻奢,"金色银色美甲，带有镜面元素，整体偏温柔, 轻奢风格。",4,0,data/xhs/raw/20260505_013220/notes/66adb3cf00000000050327e0.json
672daf83000000001a03415c,live｜富家千金甲，酒红丝绒细闪美甲,青提茶茶,2024-11-08,2481,2271,11,481,秋冬显白美甲、美甲分享、超好看的美甲、氛围感美甲、高级美甲、气质美甲、指甲油推荐、红色、丝绒、亮片、温柔、显白、轻奢、秋冬,"红色美甲，带有丝绒, 亮片元素，整体偏温柔, 显白, 轻奢, 秋冬风格。",5,0,data/xhs/raw/20260505_013220/notes/672daf83000000001a03415c.json
6522c3f7000000001a022714,香槟玫瑰金🍾贵气感拉满,BelleFilles11,2023-10-08,3023,1677,9,463,贵气美甲、奢华美甲、气质美甲、粉色、金色、花朵、温柔、轻奢,"粉色金色美甲，带有花朵元素，整体偏温柔, 轻奢风格。",4,0,data/xhs/raw/20260505_013220/notes/6522c3f7000000001a022714.json
674ebc6d0000000006015bbe,美甲记录2️⃣｜不挑美甲师的粉色法式杏仁甲,乌冬蛋清🥚,2024-12-03,3180,1811,78,339,裸粉色美甲、简约法式美甲、打工人、打工日记、裸色、粉色、法式、杏仁甲,裸色粉色杏仁甲美甲，带有法式元素。,5,0,data/xhs/raw/20260505_013220/notes/674ebc6d0000000006015bbe.json
5c0ebc43000000000800f89d,,CC Nail Art.,2018-12-11,2624,1917,16,487,红色、金色、银色、猫眼、渐变、星星、贝壳、手绘、夏季、新年,"红色金色美甲，带有猫眼, 渐变, 星星, 贝壳元素，整体偏夏季, 新年风格。",6,0,data/xhs/raw/20260505_013220/notes/5c0ebc43000000000800f89d.json
670f7b200000000021009a1e,蓝粉cp💍蓝粉渐变美甲超温柔的透感美甲,玉米汤小美,2024-10-16,2380,2040,9,521,渐变美甲、手上有璀璨星河、超好看的美甲、简单美甲、日常通勤美甲、法式渐变猫眼、清透美甲、氛围感美甲、百搭美甲、亲手晒美甲、清透、猫眼、法式、渐变、通勤、温柔,"清透美甲，带有猫眼, 法式, 渐变元素，整体偏通勤, 温柔风格。",3,0,data/xhs/raw/20260505_013220/notes/670f7b200000000021009a1e.json
66b07ffc000000000503adb5,✨,小吕飞鱼,2024-08-05,4730,917,49,96,温柔,以“✨”为主题的美甲，整体偏温柔风格。,3,0,data/xhs/raw/20260505_013220/notes/66b07ffc000000000503adb5.json
65df03f900000000030368f9,初春第一甲💅甜酷小星星猫眼~,小小迷惑桃,2024-02-28,2986,2195,19,205,猫眼美甲、星星美甲、短款美甲、玻璃珠猫眼、可爱美甲、ins风美甲、纯欲美甲、短指甲美甲、甜酷美甲、酷酷美甲、百搭美甲、亲手晒美甲、氛围感美甲、高级美甲、简单美甲、分享美甲、超好看的美甲、清透、猫眼、星星、短甲、通勤、轻奢、韩系,"清透短甲美甲，带有猫眼, 星星元素，整体偏通勤, 轻奢, 韩系风格。",7,0,data/xhs/raw/20260505_013220/notes/65df03f900000000030368f9.json
66da8fac00000000250325db,世界上不能没有漂亮美甲🎀,嘎嘎哟,2024-09-06,3114,1641,27,328,分享美甲、百搭美甲、乳白色渐变美甲、可爱美甲、白色、渐变、通勤,白色美甲，带有渐变元素，整体偏通勤风格。,4,0,data/xhs/raw/20260505_013220/notes/66da8fac00000000250325db.json
67a10d9a0000000029012f0f,越简单的款越好看啊猫眼款,晚来,2025-02-04,2637,1932,8,363,温柔美甲、细闪美甲、冰透美甲、美甲、氛围感美甲、猫眼法式美甲、清透美甲、腮红美甲、气质美甲、约会美甲、清透、猫眼、法式、渐变、亮片、温柔,"清透美甲，带有猫眼, 法式, 渐变, 亮片元素，整体偏温柔风格。",3,6,data/xhs/raw/20260505_013220/notes/67a10d9a0000000029012f0f.json
663b0114000000001e030bf0,八选一 长尖圆美甲💅,甜.,2024-05-08,1736,651,36,896,帮我选美甲、美甲图片、开学美甲、在小红书做美甲、美甲推荐、好看的美甲、美甲、氛围感美甲、美甲还原度挑战,以“八选一 长尖圆美甲💅”为主题的美甲，正文描述为：姐妹们我选哪一款呢[害羞R][害羞R][害羞R]#帮我选美甲[话题]# #美甲图片[话题]# #。,9,0,data/xhs/raw/20260505_013220/notes/663b0114000000001e030bf0.json
67611be2000000000b00f81c,冰透雾霾蓝丨温柔爱心猫眼美甲🩵,Blue-轻奢穿戴甲,2024-12-17,2535,1818,14,234,美甲、穿戴甲、手工穿戴甲、蓝色美甲、爱心美甲、猫眼美甲、法式美甲、温柔美甲、可爱美甲、给冬天点颜色瞧瞧、白色、蓝色、清透、猫眼、法式、短甲、温柔、秋冬,"白色蓝色短甲美甲，带有猫眼, 法式元素，整体偏温柔, 秋冬风格。",3,0,data/xhs/raw/20260505_013220/notes/67611be2000000000b00f81c.json
6270b964000000002103df0d,奥克兰美甲—奢光玻璃片,DreamNails丨QLD,2022-05-03,2520,1961,16,182,奥克兰美甲、奥克兰北岸美甲、美甲分享、美甲、日式美甲、仙女美甲、短甲推荐、短款美甲、玻璃纸美甲、超闪美甲、亮晶晶美甲、夏天美甲、夏季美甲、春夏美甲、清透、亮片、短甲、温柔、日系、夏季,"清透短甲美甲，带有亮片元素，整体偏温柔, 日系, 夏季风格。",2,0,data/xhs/raw/20260505_013220/notes/6270b964000000002103df0d.json
66b0a21b000000000503a937,冰透美甲｜水蜜桃🍑冰透温柔果冻感渐变美甲,乖乖521,2024-08-05,2337,1792,3,289,美甲、ins美甲、温柔美甲、冰透色美甲、渐变美甲、气质美甲、亲手晒美甲、夏天美甲、可爱美甲、秋天美甲、短甲美甲、裸色、清透、渐变、短甲、温柔、显白、轻奢、韩系、夏季,"裸色清透短甲美甲，带有渐变元素，整体偏温柔, 显白, 轻奢, 韩系风格。",4,0,data/xhs/raw/20260505_013220/notes/66b0a21b000000000503a937.json
643e220700000000130302d7,显白高级｜玫瑰炫丽富家千金美甲,爱豆说美甲,2023-04-18,2466,2115,10,124,美甲分享、气质美甲、富家千金美甲、超显白美甲、美甲、富家千金、ins美甲、粉色、金色、花朵、温柔、显白、轻奢、韩系,"粉色金色美甲，带有花朵元素，整体偏温柔, 显白, 轻奢, 韩系风格。",1,0,data/xhs/raw/20260505_013220/notes/643e220700000000130302d7.json
6718e3f00000000021002aec,当我模仿网图做猫眼时…,小谢想吃芋圆,2024-10-23,2620,1175,163,362,猫眼美甲、美甲、甜酷美甲、短甲美甲、日常美甲、蓝色美甲、绿色美甲、美甲分享、秋冬显白美甲、蓝色、绿色、猫眼、短甲、通勤、显白、秋冬,"蓝色绿色短甲美甲，带有猫眼元素，整体偏通勤, 显白, 秋冬风格。",4,0,data/xhs/raw/20260505_013220/notes/6718e3f00000000021002aec.json
63f478d8000000001303e7b6,美甲 | 早春温柔美甲,Luna纯手工穿戴甲,2023-02-21,3253,1048,13,145,美甲款式、美甲、美甲分享、温柔,以“美甲 | 早春温柔美甲”为主题的美甲，整体偏温柔风格。,7,0,data/xhs/raw/20260505_013220/notes/63f478d8000000001303e7b6.json
678b648a000000001c00c8f4,关于我第二次做美甲…,小鱼脆脆餅,2025-01-18,2281,1446,26,332,美甲款式分享、手绘美甲、简约款美甲、手绘,以“关于我第二次做美甲…”为主题的美甲，带有手绘元素。,2,4,data/xhs/raw/20260505_013220/notes/678b648a000000001c00c8f4.json
6642d36c000000001e03be9a,蓝眼泪猫眼尊嘟太美了、喜欢的不的了,捧一手星星✨,2024-05-14,1471,1486,3,575,猫眼、美甲分享、美甲、亲手晒美甲、氛围感美甲、高级美甲、人鱼姬美甲、百搭美甲、超好看的美甲、猫眼美甲、夏日美甲、显白美甲、仙女美甲、温柔美甲、晶石猫眼美甲、日系美甲、自学美甲、通勤、温柔、显白、轻奢、日系、夏季,"以“蓝眼泪猫眼尊嘟太美了、喜欢的不的了”为主题的美甲，带有猫眼元素，整体偏通勤, 温柔, 显白, 轻奢风格。",3,0,data/xhs/raw/20260505_013220/notes/6642d36c000000001e03be9a.json
